id,alpha_int,alpha_dif,mu_c_int,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.15494583517756708,0.15722292758359693,0.26570645389942255,1.3045151563704052,-0.018485758934184117,0.3562125704237687,17.808020327541318,1802.6882705295948
2.0,0.22322446742629085,0.027035688138341164,0.25353205009601154,0.6855250974933103,0.11466880091498517,0.4092410522019429,9.429670857411597,1794.3099210594653
3.0,0.28528101092942965,0.10462141838503514,0.34471235972884195,0.5638984245370959,-0.1544585038769274,0.3684715680327637,7.926263042997666,1792.8065132450515
4.0,0.22288235041676827,0.029197830435741496,0.22180590944236883,0.9523559115416105,0.06397943321052535,0.26580425895979,94.81076853028202,1879.6910187323358
5.0,0.19125101167292138,0.005889776961907867,0.33656269142100537,4.676171498439086,0.13217715907192326,0.447576541529632,242.6238544473539,2027.5041046494075
6.0,0.22457808384754877,0.08060134127058567,0.2162612525064544,0.6450245603325335,0.13179835555733418,0.3517881451676829,19.975042695289428,1804.855292897343
7.0,0.1923785456134221,-0.006313265318025208,0.29638990424098444,4.8536990262356605,0.0782376410006946,0.40895909212044346,6.367359078601223,1791.2476092806548
8.0,0.3589003314842335,-0.10922023672531037,0.28642660820584487,0.677278492427329,0.18561841822349917,0.30745689674868326,22.58797776548318,1807.4682279675367
9.0,0.18343847515476608,0.0804516175404682,0.29561135558315693,1.4650183299170847,0.08957825846619692,0.3950093074131191,15.390573305839403,1800.2708235078928
10.0,0.3205801359040752,0.1844844775642499,0.2585720409984687,0.44362380261127976,-0.11851500099805037,0.3710611342588017,33.89533304772421,1818.7755832497778
11.0,0.3695855909284952,-0.005911042197437344,0.43102161749227424,4.920807135113199,0.1045858008384018,0.30549674076646854,0.19717556331292674,1785.0774257653666
12.0,0.24511487117977757,0.059393286648018066,0.3047110193833741,3.551329225631335,0.1296150177941959,0.4051751915114765,2.6084644252263405,1787.48871462728
13.0,0.24463996877088487,0.0373013422588187,0.25351247542074473,0.8982976613294795,0.13805966199829908,0.3836685216860159,14.690993291711383,1799.5712434937655
14.0,0.1765547286186996,0.0022067632641395107,0.29632303584758707,4.957196341125178,0.15597083465034906,0.3866190611919665,16.99446332306274,1801.8747135251165
15.0,0.3722914302155227,-0.05554346202134391,0.20002484165702877,0.36548168373412304,-0.04816980540059728,0.23554301836779368,7.345342553165199,1792.225592755219
16.0,0.1299094500786721,0.1989680750540228,0.3033806638211404,4.431035932456479,-0.02709745753602575,0.4027214085583483,55.540187324756275,1840.4204375268098
17.0,0.2823915509871698,0.029908044008235636,0.20221365432345667,0.7431257911765219,-0.013072054337712524,0.2931357360501224,26.798281101655686,1811.6785313037094
18.0,0.2621190794293412,0.003407719322431646,0.22071236964336793,3.5575693962451926,0.010346069955822268,0.15293666369963166,25.01964660647816,1809.8998968085318
19.0,0.16047848918867297,0.0683174847421385,0.23562703882788374,0.5875073748293598,-0.04565926659186399,0.3898785222049853,63.122506027801556,1848.0027562298546
20.0,0.2344388410762948,0.10633427466256631,0.24719257355827218,0.6067407622993011,0.0968966569538618,0.33319643364599044,4.987799413704697,1789.8680496157583
21.0,0.19141790820358034,-0.0016669507184166488,0.32854058553520793,4.628231372583087,0.014573747264804204,0.16119513221333023,26.46497824796294,1811.3452284500165
22.0,0.1885944682919633,0.16772327443331925,0.2084646144671603,4.8126260342762865,0.12290556988455847,0.39462762683942215,24.87038134951398,1809.750631551568
23.0,0.26518994790952694,0.11032785704217363,0.22081568808782173,1.959846380944071,-0.022946141983855042,0.2915391623706795,19.23259974049148,1804.1128499425454
24.0,0.23536129011238738,-0.005224374634156526,0.3646017379655539,4.61284198669359,0.06080979917389913,0.40959786362774936,3.0280160529026787,1787.908266254956
25.0,0.14657189947357754,0.04878942221026037,0.28253630869683133,3.9189758217957844,-0.041686448125199775,0.3669107396652606,57.69981637275067,1842.5800665748038
26.0,0.31677228351794967,0.17403049924048505,0.36847409728841185,3.14229109416032,-0.12790806324991788,0.3375292986334651,44.30537915227988,1829.1856293543337
27.0,0.3791972346317526,0.19806474963720733,0.36935491458198977,2.4355135845575364,0.23100848621434233,0.3947426893768486,11.836811134175857,1796.7170613362298
28.0,0.37939254193128363,0.19994009459903103,0.20035305793786895,2.1096806077375687,0.04043702090357071,0.4017710339127638,9.612421226401107,1794.4926714284552
29.0,0.3672892778128986,-0.11479327432229336,0.3144801324489739,1.440772183616494,0.07048514973763097,0.2582796326537069,12.729298242862379,1797.6095484449158
30.0,0.24962403874034886,0.022290948813560398,0.38088799963288894,0.3869499748404497,-0.07732943186260695,0.44987248013377584,41.19740863259271,1826.0776588346466
31.0,0.19006054603717593,0.05118350891321493,0.2742058001538042,2.998430739513569,0.07894311132893561,0.382633821870646,11.605815751945578,1796.486065953999
32.0,0.34063557202776684,0.1953131733457708,0.2813066630890917,1.0126309439407954,0.16147496850894003,0.4420519624466891,16.87450921792859,1801.754759419982
33.0,0.2510209773033105,0.09040029346343537,0.33476833800553074,4.872105663376917,0.1406483501152028,0.44619172086980874,0.6453718258994137,1785.5256220279532
34.0,0.22290975464381804,0.09278632225132144,0.22990131240405104,0.5688453155245097,0.17544094213134223,0.39320935037626914,101.30676115330272,1886.1870113553562
35.0,0.19400813567076286,0.05312161501852657,0.22353098465101,0.7563410000429471,0.08934670940392721,0.3598884408200074,58.04623196508249,1842.9264821671359
36.0,0.21101432910020598,0.018545968002726454,0.2562596329071709,4.067448995756771,0.11922969902557634,0.4288519673867062,13.374903701670116,1798.2551539037238
37.0,0.30843499271941455,-0.04967404577017612,0.31007043687481983,0.8708881109530602,0.14523441515081661,0.3490077789827852,33.47496383252601,1818.3552140345798
38.0,0.18701449165923575,0.07242709456734953,0.20281962323311536,2.040110171452362,-0.01012905684965766,0.3422848999186222,33.70309474400949,1818.5833449460629
39.0,0.1785948982020576,0.08404267347441584,0.2899443361635169,3.917977341322583,0.17517888540744045,0.36310690629142267,11.322487346514857,1796.2027375485686
40.0,0.3294779997823462,0.12172143699892653,0.2028534062268485,1.7827138289356577,-0.028266420296180428,0.1567747588741484,31.473950475043218,1816.3542006770972
41.0,0.16387444883752256,0.0960667775590292,0.24558304376614468,4.674301246129241,0.10362548445208869,0.399713566570003,141.7537346008514,1926.6339848029045
42.0,0.36211972119669866,-0.01916267894236099,0.20044058882427312,3.9179171058145688,0.03579925419406971,0.200017217840587,15.577666850023762,1800.4579170520776
43.0,0.3625531264848304,0.001624298720050499,0.22113620731315053,0.7799300590268172,0.21488184658730827,0.27571252066598095,28.02884682579827,1812.9090970278519
44.0,0.29180541796835413,0.062473339704837816,0.20008506199947074,3.3256525768481873,0.03146966010633774,0.20109882560006542,108.63533917934944,1893.515589381403
45.0,0.21296200858675804,0.015028565631805879,0.3004801498493219,0.5862171641693508,0.08005333547899483,0.31575704425248435,17.2352865138112,1802.115536715865
46.0,0.20116016698069936,0.06746983580640711,0.21803788569839222,4.4948683809675956,0.060871162613579256,0.4459510462519431,57.24597235270072,1842.1262225547543
47.0,0.296200866484453,0.1969440263384184,0.2010770841800824,0.11820601877487835,-0.1586530249676384,0.41517840556672747,41.44940695109345,1826.3296571531473
48.0,0.18497764483475848,0.08707377547179274,0.20630008048806764,2.0543482305287872,0.03852554840350928,0.32281226017954934,19.99267272999025,1804.8729229320436
49.0,0.30979702243816665,0.17212045557251582,0.2309518265618824,4.3207328573597925,0.002451340854106388,0.24837559776576634,26.929592272468337,1811.809842474522
50.0,0.2195664769038205,0.1340790906892264,0.2967545613377056,4.801149957716064,0.14370838156165924,0.4424931612508154,6.708025151140537,1791.5882753531944
51.0,0.32522862082072906,-0.07593694469397289,0.33844597428684936,1.073663616051379,0.23998197978396885,0.3976448538133481,21.47193839739327,1806.3521885994471
52.0,0.31066652637236825,0.11779365156980735,0.4604837690994687,2.2086246015309308,0.03805606618929121,0.25625778004236766,7.247298395361636,1792.1275485974154
53.0,0.263741788794551,0.002459703555197912,0.20456942645581622,1.0946100300308685,0.06517552190255237,0.32982625042067054,80.43863253720845,1865.318882739262
54.0,0.21765553701857737,0.02738316780084822,0.21404738678743096,0.6626535719423736,0.04976865590460147,0.3587969671363687,51.135898361195586,1836.016148563249
55.0,0.24362210447661875,0.11165794153562653,0.2049423015892306,1.4128945593680373,-0.036691781324372744,0.36297419234688205,22.546496877183547,1807.4267470792367
56.0,0.3038003701422648,0.022838519230551226,0.4111005302919334,4.27665164119136,0.005677851145662949,0.2938144798109643,14.112062049631403,1798.992312251685
57.0,0.21331532957443639,-0.05919500047855746,0.3581604916250626,3.8971280725207773,0.194496231824356,0.3749632918222147,49.566685503872584,1834.446935705926
58.0,0.2722081026255014,0.12548445145109607,0.3651195673323602,3.4762509074210945,-0.08072814781224187,0.23370505543271544,77.46739553935774,1862.3476457414115
59.0,0.1356932844508139,0.13599074859551102,0.23645026115130718,4.644101577658992,0.08418045579246237,0.4474618804405345,23.0569548506115,1807.9372050526651
60.0,0.1524827944349712,0.07664011579710875,0.25399816076316334,1.1772752380557316,-0.012040663551800758,0.43032632673824295,50.92211161428495,1835.802361816338
61.0,0.3559865237789618,-0.19915349888927325,0.7422030722940792,3.6088136404291413,0.08942196759446608,0.16443181004162352,22.207609076237038,1807.0878592782908
62.0,0.22676244769583814,0.16598448387442877,0.2263961095734061,0.6051483190497062,0.008998549101807285,0.40647365010940745,23.17530774549371,1808.0555579475472
63.0,0.22730833637253936,0.0726737476744567,0.29310656269405144,4.128073773588254,0.059980291519736634,0.2630101241948543,51.169508980731095,1836.049759182785
64.0,0.2685373926978431,0.06412491352286813,0.20195915082743346,4.461278175482953,0.04402122198197818,0.2696423509923065,68.6129138181812,1853.493164020235
65.0,0.2544462236008879,-0.031423648096803605,0.3573107122194866,4.401569409888042,0.08042279868170282,0.18456794511193214,4.1962264824961855,1789.0764766845498
66.0,0.20252625074977051,0.025373176330123183,0.26332562124548564,2.7436612113047785,0.00686341428750087,0.41065395239335356,145.24216486299983,1930.1224150650532
67.0,0.14038028168966232,0.13095445788074606,0.362007375766738,2.721920408665819,0.14362704711878393,0.40565649437057777,12.076992902320793,1796.9572431043746
68.0,0.2249110347629178,-0.026143882930991038,0.30837862466453,2.8659579588205055,0.10317340953603643,0.3943582392987771,22.088728488231105,1806.9689786902845
69.0,0.2407560740133404,-0.009064009616437652,0.2431197983316355,0.011009267981171078,-0.26464453792420034,0.44735966171385844,23.086583671325023,1807.9668338733784
70.0,0.2180229564887852,0.08787821655580719,0.25964046837814714,3.3771227415678338,0.039521692577387316,0.25744974507203267,15.705617673752302,1800.5858678758061
71.0,0.2641983319450072,0.06234648494132249,0.203549710248848,0.7443862156065373,0.016755892228304602,0.23951876999754065,12.899428478084054,1797.7796786801375
72.0,0.2771907678329913,-0.005405827197996094,0.3971129903827257,2.5748509856997854,0.18309891604607423,0.36573459320516694,5.833360998061604,1790.7136112001153
73.0,0.30761272418697316,0.1779985267310083,0.29815292793768505,4.984463506306365,-0.13680717901911216,0.327366416978072,18.13596056982684,1803.0162107718809
74.0,0.27736534063823337,0.19873856599391046,0.38075506839664464,0.5725069951534343,0.07871189226374647,0.22174622581102166,15.606897734898471,1800.4871479369522
75.0,0.10830183069706258,0.07174694747682868,0.3004494105776263,4.783564156123617,0.16162557703553848,0.3979671996197391,41.46680687129858,1826.3470570733518
76.0,0.19994543322419542,0.19755775445854568,0.22423709314248635,4.899771354943852,0.0748558230643777,0.44120839897549896,33.59849275266275,1818.4787429547164
77.0,0.19801964713176767,0.08745923303389819,0.27641241436771447,4.4366252674622215,-0.008370753652999064,0.43216196796315764,8.657639605457039,1793.5378898075105
78.0,0.24093827369941329,-0.03366336486131407,0.3328270482266249,4.89150877325398,0.32327401380374576,0.34369850077441166,38.39773689437785,1823.2779870964318
79.0,0.3105667174580659,0.057404059653416176,0.24153937197264158,4.998766015419518,0.2246565653018073,0.3819957920141848,24.015010169450687,1808.8952603715043
80.0,0.3152024351737756,0.05902075286535018,0.41182502217794315,2.1292413244413337,0.16667509897905994,0.2710339874072758,21.083455060485385,1805.9637052625392
81.0,0.22869525884660077,0.1050657212768002,0.3023762062332639,4.803607595558422,0.09570430537871304,0.44549926374635573,90.99219609902528,1875.872446301079
82.0,0.25140153173983304,0.16141828302674366,0.2486795283621513,4.866110223333301,-0.13302240167365026,0.3501979591906758,68.25353614849332,1853.1337863505464
83.0,0.23041647990091021,0.16494138903303215,0.3462215602024712,2.654418097913765,0.10554911066786454,0.4040106047414872,8.737827339321987,1793.6180775413757
84.0,0.3640104372759902,0.07538893232005571,0.2026356787320388,4.687823432460229,-0.09995639659318122,0.270319944163182,30.237615383390548,1815.1178655854444
85.0,0.21849262887934368,-0.0023523883786558345,0.23579694417128477,1.8099358965367993,0.04102052521922772,0.37643563541568714,45.47686016066544,1830.357110362719
86.0,0.17756929528178078,0.040254924890908976,0.22314541140983893,1.5349350016361463,0.00986246717989383,0.4366163079987846,40.75526153752964,1825.635511739583
87.0,0.24519129911628185,0.08912625760839227,0.249926816767302,4.687030406464064,-0.05485005279714144,0.3201175492714496,39.70226781508412,1824.5825180171375
88.0,0.21208123982211974,-0.03161532878006697,0.31885842672107323,4.972713394045312,0.2341577309760129,0.3855927637572998,21.617544675375452,1806.4977948774294
89.0,0.27493113665856317,0.05434060679572417,0.23798470827818913,2.9854298423793777,-0.03921370084359661,0.35357321062836417,11.812637865173512,1796.6928880672274
90.0,0.3644172199762342,-0.09566629022748946,0.2620628372066461,4.947672081297425,0.1794446769384364,0.35054193754515767,27.789755689294918,1812.6700058913484
91.0,0.26987415262779674,0.1588943750546722,0.20175455341444315,4.771099822568543,0.05074708757625484,0.3963103719706004,37.35029518581413,1822.2305453878678
92.0,0.21327052455563864,0.03152024352086929,0.23422421343251637,4.733481176040328,0.0970838540971391,0.42460919158737753,42.57278642945538,1827.4530366315091
93.0,0.2163582588455675,0.027842232168642057,0.2028292999336081,4.855644979575304,0.07570598735772674,0.2749181164496973,50.19790788101317,1835.0781580830667
94.0,0.1867215370019622,0.11262310049126478,0.27842516203892453,0.718758252145006,0.15990347040887531,0.44999688469986954,24.779523533814892,1809.6597737358684
96.0,0.37512230000697677,-0.11267313630310319,0.3917463216484639,3.3051616983810903,0.12185151320535388,0.206792403167548,43.77590411272475,1828.6561543147784
97.0,0.20789567541329107,0.04992942826208112,0.21726772075661488,3.1848706677691387,0.05788450798861345,0.36776369133650144,46.23826820634396,1831.1185184083972
98.0,0.19611554977170062,0.07829419892662659,0.20041501465317652,1.535413011478794,0.012672782591018894,0.3678537637947261,42.127902548085174,1827.0081527501388
99.0,0.3794785230212844,0.08507112623313318,0.41556957786962495,3.867299737234803,-0.007146876485565824,0.2181785582530039,44.43785214861774,1829.3181023506713
100.0,0.193741114474634,0.03505261421565984,0.3384552447772956,4.328550569603311,0.11607955472337324,0.4078147227804086,17.977862178210657,1802.8581123802644
101.0,0.17635229588388096,0.03956505482356039,0.21636666047908054,1.3452497402088006,0.016161383446709456,0.3763729397491353,90.19375532010437,1875.0740055221574
102.0,0.33366196671771825,-0.004057176100570259,0.30887823584785723,4.594635854771905,0.07697303405302867,0.21244007260349046,13.630674025075884,1798.5109242271294
103.0,0.26152917533727094,0.026589848545156294,0.3001543957938647,4.886842978290139,0.24044786164665793,0.3251124457338458,40.152678457775146,1825.032928659829
104.0,0.24958503410559052,0.18430451980427473,0.23106863688025614,4.989897799573344,-0.21117466116917827,0.3968291546904291,37.6705084420752,1822.5507586441286
105.0,0.20346975532975606,0.013010454542407991,0.29444152389183015,4.847510833195361,-0.15428187158788056,0.40620766655624757,32.3997303078166,1817.2799805098703
106.0,0.17258089547352806,0.015485865981688359,0.3392749785537429,0.7118990950736579,0.031507733218822595,0.4398172718741943,7.092969440406433,1791.97321964246
107.0,0.2832346097895414,0.03792023852648399,0.2237155897087444,0.7141043036748871,0.05512886569411029,0.39600829644314217,4.925986848488586,1789.8062370505424
108.0,0.21084245389294384,0.19460361166329443,0.3193787473771245,0.9838671815098592,0.026385835967493422,0.44179518853036026,41.19739797289989,1826.0776481749538
109.0,0.1929690983950686,0.06562126069720074,0.27675194198580044,0.6884496259455397,0.12895963938667246,0.442571312937031,15.337971727562502,1800.2182219296162
111.0,0.07857965770118379,0.04146300368359976,0.7719652083974036,0.19982831262955322,0.3173886147899109,0.17273921368011985,2164.9306024799484,3949.810852682001
112.0,0.26306259222411305,-0.03704719598078656,0.3320522803156789,4.690883966081122,0.1604589832996829,0.27663106776253654,8.80669074682557,1793.6869409488793
113.0,0.16211366630159968,0.058511194221812925,0.2720703793566806,0.6794167699263778,0.1800343717168941,0.4464808386658353,30.585383477640367,1815.4656336796938
114.0,0.2651667857906872,0.029939063141136257,0.5209571175932576,4.973733655809244,0.24575040526604744,0.41003517792313604,2.136451533669617,1787.0167017357232
115.0,0.3242971088109254,0.1581289116730505,0.2266090055158237,0.5388604154448928,0.10363587730916901,0.2944348654238544,15.037008517273545,1799.9172587193273
116.0,0.21956308513622053,0.02167274940224595,0.24612237054585162,4.017842295896652,0.04329664076642743,0.2987488249401404,51.47121866914784,1836.3514688712016
117.0,0.2893891595361543,-0.05870230757700228,0.35230615690663936,4.88040208281247,0.23331641878428525,0.293440779701694,29.137528353905093,1814.0177785559586
118.0,0.20434871244710348,0.026566027618933365,0.2731554075040992,0.9205183733339415,0.10870554135645571,0.3689623392957193,47.54418106649036,1832.424431268544
119.0,0.20908959187940415,0.19989272478633408,0.3045953481455894,2.5088724761492807,0.04150773205099752,0.441573968727649,17.095009230780853,1801.9752594328347
120.0,0.267870823523273,0.16890168043335835,0.23629958244847288,1.2480532668876743,-0.05771525563350029,0.3253253846126313,62.70942503118049,1847.5896752332346
121.0,0.1801653097466595,0.02456726514547515,0.27313245422090887,4.617584873773447,0.07044753752537578,0.33741822426840373,22.939242303651458,1807.819492505705
122.0,0.34350575208742673,0.10328493170247027,0.40589633412361226,4.9702049291187365,-0.10767756967097611,0.16827961484330753,5.714324372401537,1790.594574574455
123.0,0.1736875719925733,0.033428540798015494,0.2604217044391913,1.1089140571459855,0.04276369797492361,0.40652213623947153,34.18564529642532,1819.065895498479
124.0,0.17438216593315825,0.1355241667695659,0.3093089905133499,4.463357483354243,0.09569571592916404,0.3986829876007051,4.376585261382937,1789.2568354634366
125.0,0.2285169178643781,-0.025777951874522323,0.21971294460628826,0.8498402211042944,0.047197880019487395,0.3199793920406179,75.21888068803807,1860.0991308900918
126.0,0.18068664343745133,0.13002723340798844,0.28079343423277725,3.0837749860549692,0.04979402520696361,0.3670327407468714,21.57106234127489,1806.4513125433289
127.0,0.346283034082678,0.19672704906962327,0.20015067845674983,0.7258763899012739,0.15135307041556728,0.40004136666422474,18.32599025438908,1803.2062404564429
128.0,0.33463880159390225,0.06538358190825355,0.2547575275169358,1.0413901541498782,0.1446429042245841,0.3487570712840512,46.69939976174933,1831.579649963803
129.0,0.2944255398837857,0.13309818987488242,0.5722763934370194,4.597185430937608,0.038752905015009366,0.33692179458937654,17.035883101395385,1801.9161333034494
130.0,0.21524688195447822,0.05468796806980314,0.2184582990663959,0.49339634403796717,0.05692079864103148,0.24986287791561398,11.407474802791345,1796.287725004845
131.0,0.2182069153413033,0.11301920455928403,0.22013341907070233,3.0484156412958257,0.02218303968505149,0.3452177124831725,16.197535086789017,1801.0777852888427
132.0,0.35838876738595177,-0.051496182304143795,0.31029819219653865,4.575780270718364,0.13472512428068972,0.21847497679767547,3.063049706579375,1787.943299908633
133.0,0.19880101961223612,0.044198781619975994,0.27824940097621853,0.7218658428160822,0.0931258495125869,0.3600991689587347,10.596340696736581,1795.47659089879
134.0,0.3798715212050501,0.01230870323291673,0.31423317714578125,0.7145893895925384,0.0670963329613385,0.1593634557932814,15.718866209600222,1800.5991164116538
135.0,0.2551348061721886,0.1581661367973513,0.24520079727956,3.2459142396386707,-0.04591575466554079,0.3135493395320958,29.20979723406297,1814.0900474361167
136.0,0.37054983198214575,-0.04868617393047765,0.24400501974415179,1.4218904961207968,0.1683031313593757,0.3112792084821861,11.139780537479634,1796.0200307395337
137.0,0.2712789190703749,0.006484668430519092,0.4163085287847099,4.689307093823918,0.30010483921097414,0.42187153135103395,3.232935246437566,1788.1131854484915
138.0,0.3323835061767104,-0.013819759244358677,0.4428477469274615,4.770277956898689,0.20539818797098583,0.44695016650061375,80.18075220287618,1865.06100240493
139.0,0.370230281895335,-0.17274929704781725,0.24583188160456582,4.9860177238961025,0.23237271817076827,0.1599115485055063,74.88884057012055,1859.7690907721746
140.0,0.19718566444899377,0.04596196530172486,0.2538377106998315,0.8397819590767384,0.14294165415988389,0.43274244449758736,36.546402314484624,1821.4266525165383
141.0,0.25511594968808426,0.11731848053038384,0.22794911748017355,1.18242884153328,-0.019567692286686623,0.3335035065912365,36.17027274776519,1821.050522949819
142.0,0.31521400246868786,-0.052174585820334275,0.389891451675536,4.3899492857721985,0.14678501588990364,0.42779248606420783,69.36021239207132,1854.2404625941251
143.0,0.22453234275371864,0.1895699162439505,0.23061874555478906,1.0940675023708861,-0.09720122535734488,0.325353934835925,35.12547484451969,1820.005725046573
144.0,0.19109989130260235,0.07984438371582164,0.2929492587255195,4.871796403777966,0.05084928420783106,0.3699381280270855,40.375616032466006,1825.25586623452
